"","simLabel","scenario","mp","species","stock","projObsErrMult","nGoodReps","medProbPDH_sp","pGoodReps","pBtGt.3B0","pBtGt.5B0","pBtGt.6B0","pCtGt650t","pUtGt.1HR","avgUtGt0.1HR","nYrsSOK","avgLicSOK","avgSOK_t","avgPonded_t","pondAAV","nYrsComm","avgCatch_t","catchAAV","pBtGtHistSB","pBtGt.5HistSB","growthRate6yrs","growthRate11yrs","growthRate16yrs","B0","BtMP","DtMP","BhistT","DhistT","BnT","DnT"
"703","sim_parBatHGherringGrid257","a1Mmean_sr0.8_diffM_rw15_hiPondM","SR_HS30-100_HR0.1","HG Herring","Lou",1,100,0,1,0.975,0.883,0.825,NA,0,NA,0,0,0,0,0,0,0,0,0.075,0.354,0.031,0.009,0.009,1.555,2.138,1.348,1.781,1.137,2.057,1.294
"704","sim_parBatHGherringGrid257","a1Mmean_sr0.8_diffM_rw15_hiPondM","SR_HS30-100_HR0.1","HG Herring","aggregate",1,100,0,1,0.913,0.619,0.473,0.23,0.129,0.15,0,0,0,0,0,6,1140.3,116.7,0,0.023,0.038,0.044,0.041,20.918,10.496,0.507,9.917,0.479,16.403,0.784
"705","sim_parBatHGherringGrid258","a1Mmean_sr0.8_diffM_rw15_hiPondM","cSOK+SR_HS30-100_HR0.1","HG Herring","C/S",1,100,0,1,0.737,0.469,0.369,NA,0,NA,3,1,7.3,105.8,101.4,0,0,0,0.017,0.138,0.072,0.072,0.057,3.286,1.38,0.433,1.182,0.364,2.582,0.783
"706","sim_parBatHGherringGrid258","a1Mmean_sr0.8_diffM_rw15_hiPondM","cSOK+SR_HS30-100_HR0.1","HG Herring","JP/S",1,100,0,1,0.787,0.495,0.376,NA,0.161,0.17,8,5.9,42.8,625.2,90.1,2,1187.8,137.4,0,0.031,0.039,0.054,0.045,16.077,7.106,0.452,6.954,0.443,11.833,0.734
"707","sim_parBatHGherringGrid258","a1Mmean_sr0.8_diffM_rw15_hiPondM","cSOK+SR_HS30-100_HR0.1","HG Herring","Lou",1,100,0,1,0.975,0.877,0.809,NA,0.008,0.11,6,1,7.3,106.2,101.2,0,0,0,0.065,0.334,0.023,0.004,0.007,1.555,2.138,1.348,1.781,1.137,1.985,1.248
"708","sim_parBatHGherringGrid258","a1Mmean_sr0.8_diffM_rw15_hiPondM","cSOK+SR_HS30-100_HR0.1","HG Herring","aggregate",1,100,0,1,0.911,0.619,0.474,0.14,0.099,0.15,12,4.9,35.6,520.7,75.2,2,1187.8,137.4,0,0.024,0.036,0.043,0.04,20.918,10.623,0.514,9.917,0.479,16.4,0.784
"709","sim_parBatHGherringGrid259","a1Mmean_sr0.8_diffM_rw15_hiPondM","oSOK_HS30-100_HR0.1","HG Herring","C/S",1,100,0,1,0.742,0.477,0.374,NA,0,NA,4.5,1,7.3,105.9,100.7,0,0,0,0.019,0.142,0.075,0.074,0.059,3.286,1.38,0.433,1.182,0.364,2.625,0.795
"710","sim_parBatHGherringGrid259","a1Mmean_sr0.8_diffM_rw15_hiPondM","oSOK_HS30-100_HR0.1","HG Herring","JP/S",1,100,0,1,0.816,0.55,0.445,NA,0,NA,9,7.8,56.6,825.8,77.9,0,0,0,0.001,0.053,0.051,0.065,0.051,16.077,7.549,0.48,6.954,0.443,13.199,0.819
"711","sim_parBatHGherringGrid259","a1Mmean_sr0.8_diffM_rw15_hiPondM","oSOK_HS30-100_HR0.1","HG Herring","Lou",1,100,0,1,0.975,0.882,0.823,NA,0,NA,8,1,7.3,106.3,90.3,0,0,0,0.075,0.353,0.031,0.009,0.009,1.555,2.138,1.348,1.781,1.137,2.053,1.291
"712","sim_parBatHGherringGrid259","a1Mmean_sr0.8_diffM_rw15_hiPondM","oSOK_HS30-100_HR0.1","HG Herring","aggregate",1,100,0,1,0.926,0.666,0.526,0,0,NA,14,6.3,45.7,665.8,65.1,0,0,0,0,0.045,0.059,0.057,0.046,20.918,11.066,0.535,9.917,0.479,17.876,0.854
"713","sim_parBatHGherringGrid26","a1M1.64_sr0.5_identM_rw15_loPondM","cSOK_HS30-100_HR0.1","HG Herring","C/S",1,100,0,1,0.032,0.006,0.002,NA,0,NA,1,1,7.3,104.5,61.3,0,0,0,0.017,0.084,-0.022,-0.002,0.005,18.554,1.422,0.076,1.282,0.069,1.845,0.093
"714","sim_parBatHGherringGrid26","a1M1.64_sr0.5_identM_rw15_loPondM","cSOK_HS30-100_HR0.1","HG Herring","JP/S",1,100,0,1,0.001,0,0,NA,0.002,0.11,3,5.8,41.8,606.3,100.1,0,0,0,0,0.004,-0.076,-0.042,-0.024,95.247,6.012,0.066,6.331,0.069,5.678,0.058
"715","sim_parBatHGherringGrid26","a1M1.64_sr0.5_identM_rw15_loPondM","cSOK_HS30-100_HR0.1","HG Herring","Lou",1,100,0,1,0.027,0.003,0.001,NA,0.001,0.12,0,0,0,0,0,0,0,0,0.003,0.035,-0.002,0.002,0.009,8.865,0.628,0.068,0.507,0.055,0.817,0.089
"716","sim_parBatHGherringGrid26","a1M1.64_sr0.5_identM_rw15_loPondM","cSOK_HS30-100_HR0.1","HG Herring","aggregate",1,100,0,1,0,0,0,0,0,NA,6.5,4.1,30.1,434,100.1,0,0,0,0,0.003,-0.038,-0.021,-0.007,122.666,8.062,0.067,8.12,0.067,8.34,0.066
"717","sim_parBatHGherringGrid260","a1Mmean_sr0.8_diffM_rw15_hiPondM","NoFish","HG Herring","C/S",1,100,0,1,0.742,0.477,0.375,NA,0,NA,0,0,0,0,0,0,0,0,0.019,0.142,0.075,0.074,0.059,3.286,1.38,0.433,1.182,0.364,2.632,0.797
"718","sim_parBatHGherringGrid260","a1Mmean_sr0.8_diffM_rw15_hiPondM","NoFish","HG Herring","JP/S",1,100,0,1,0.818,0.556,0.446,NA,0,NA,0,0,0,0,0,0,0,0,0.001,0.055,0.052,0.066,0.052,16.077,7.543,0.479,6.954,0.443,13.289,0.824
"719","sim_parBatHGherringGrid260","a1Mmean_sr0.8_diffM_rw15_hiPondM","NoFish","HG Herring","Lou",1,100,0,1,0.975,0.883,0.825,NA,0,NA,0,0,0,0,0,0,0,0,0.075,0.354,0.031,0.009,0.009,1.555,2.138,1.348,1.781,1.137,2.057,1.294
"720","sim_parBatHGherringGrid260","a1Mmean_sr0.8_diffM_rw15_hiPondM","NoFish","HG Herring","aggregate",1,100,0,1,0.926,0.671,0.529,0,0,NA,0,0,0,0,0,0,0,0,0,0.046,0.06,0.057,0.047,20.918,11.06,0.535,9.917,0.479,17.977,0.859
"721","sim_parBatHGherringGrid261","a1M1.25_sr0.8_diffM_rw15_hiPondM","cSOK_HS30-100_HR0.1","HG Herring","C/S",1,100,0,1,0.463,0.209,0.143,NA,0,NA,2,1,7.3,105.8,101.1,0,0,0,0.013,0.1,0.076,0.069,0.066,5.355,1.428,0.259,1.197,0.214,2.704,0.49
"722","sim_parBatHGherringGrid261","a1M1.25_sr0.8_diffM_rw15_hiPondM","cSOK_HS30-100_HR0.1","HG Herring","JP/S",1,100,0,1,0.443,0.157,0.095,NA,0.038,0.12,9,6.5,47.4,688.8,92.4,0,0,0,0.003,0.041,0.019,0.056,0.05,30.969,7.512,0.24,7.375,0.235,13.709,0.438
"723","sim_parBatHGherringGrid261","a1M1.25_sr0.8_diffM_rw15_hiPondM","cSOK_HS30-100_HR0.1","HG Herring","Lou",1,100,0,1,0.871,0.643,0.519,NA,0.005,0.11,7,1,7.3,106.6,101.3,0,0,0,0.051,0.253,0.046,0.015,0.008,3.008,2.299,0.775,1.888,0.625,2.116,0.708
"724","sim_parBatHGherringGrid261","a1M1.25_sr0.8_diffM_rw15_hiPondM","cSOK_HS30-100_HR0.1","HG Herring","aggregate",1,100,0,1,0.563,0.185,0.093,0,0.003,0.11,13,5.1,37.3,543.7,76.7,0,0,0,0.001,0.027,0.032,0.045,0.044,39.332,11.239,0.286,10.46,0.264,18.528,0.468
"725","sim_parBatHGherringGrid262","a1M1.25_sr0.8_diffM_rw15_hiPondM","SR_HS30-100_HR0.1","HG Herring","C/S",1,100,0,1,0.471,0.213,0.149,NA,0,NA,0,0,0,0,0,0,0,0,0.014,0.102,0.077,0.07,0.068,5.355,1.428,0.259,1.197,0.214,2.748,0.498
"726","sim_parBatHGherringGrid262","a1M1.25_sr0.8_diffM_rw15_hiPondM","SR_HS30-100_HR0.1","HG Herring","JP/S",1,100,0,1,0.397,0.131,0.078,NA,0.223,0.18,0,0,0,0,0,6.5,1118.8,113.1,0.002,0.032,0.007,0.045,0.041,30.969,7.385,0.236,7.375,0.235,12.647,0.404
"727","sim_parBatHGherringGrid262","a1M1.25_sr0.8_diffM_rw15_hiPondM","SR_HS30-100_HR0.1","HG Herring","Lou",1,100,0,1,0.887,0.668,0.543,NA,0,NA,0,0,0,0,0,0,0,0,0.055,0.267,0.052,0.019,0.01,3.008,2.299,0.775,1.888,0.625,2.196,0.735
"728","sim_parBatHGherringGrid262","a1M1.25_sr0.8_diffM_rw15_hiPondM","SR_HS30-100_HR0.1","HG Herring","aggregate",1,100,0,1,0.533,0.158,0.073,0.26,0.137,0.15,0,0,0,0,0,6.5,1118.8,113.1,0.001,0.02,0.03,0.042,0.042,39.332,11.112,0.283,10.46,0.264,17.591,0.445
"729","sim_parBatHGherringGrid263","a1M1.25_sr0.8_diffM_rw15_hiPondM","cSOK+SR_HS30-100_HR0.1","HG Herring","C/S",1,100,0,1,0.463,0.209,0.143,NA,0,NA,2,1,7.3,105.8,101.1,0,0,0,0.013,0.1,0.076,0.069,0.066,5.355,1.428,0.259,1.197,0.214,2.704,0.49
"730","sim_parBatHGherringGrid263","a1M1.25_sr0.8_diffM_rw15_hiPondM","cSOK+SR_HS30-100_HR0.1","HG Herring","JP/S",1,100,0,1,0.408,0.134,0.081,NA,0.168,0.17,9,6.5,47.2,684.3,90.4,2,1143.3,138.2,0.002,0.032,0.005,0.047,0.042,30.969,7.512,0.24,7.375,0.235,12.801,0.409
"731","sim_parBatHGherringGrid263","a1M1.25_sr0.8_diffM_rw15_hiPondM","cSOK+SR_HS30-100_HR0.1","HG Herring","Lou",1,100,0,1,0.871,0.643,0.519,NA,0.005,0.11,7,1,7.3,106.6,101.3,0,0,0,0.051,0.253,0.046,0.015,0.008,3.008,2.299,0.775,1.888,0.625,2.116,0.708
"732","sim_parBatHGherringGrid263","a1M1.25_sr0.8_diffM_rw15_hiPondM","cSOK+SR_HS30-100_HR0.1","HG Herring","aggregate",1,100,0,1,0.537,0.159,0.075,0.15,0.106,0.15,13,5.1,37.4,543.2,74.1,2,1143.3,138.2,0.001,0.02,0.03,0.043,0.042,39.332,11.239,0.286,10.46,0.264,17.621,0.446
"733","sim_parBatHGherringGrid264","a1M1.25_sr0.8_diffM_rw15_hiPondM","oSOK_HS30-100_HR0.1","HG Herring","C/S",1,100,0,1,0.471,0.213,0.147,NA,0,NA,4.5,1,7.3,106,94.4,0,0,0,0.013,0.102,0.077,0.07,0.068,5.355,1.428,0.259,1.197,0.214,2.739,0.496
"734","sim_parBatHGherringGrid264","a1M1.25_sr0.8_diffM_rw15_hiPondM","oSOK_HS30-100_HR0.1","HG Herring","JP/S",1,100,0,1,0.471,0.173,0.106,NA,0,NA,10,7.8,56.5,824.7,76.8,0,0,0,0.003,0.045,0.027,0.059,0.054,30.969,7.952,0.254,7.375,0.235,14.341,0.458
"735","sim_parBatHGherringGrid264","a1M1.25_sr0.8_diffM_rw15_hiPondM","oSOK_HS30-100_HR0.1","HG Herring","Lou",1,100,0,1,0.885,0.665,0.539,NA,0,NA,8,1,7.3,106.8,88.7,0,0,0,0.055,0.265,0.052,0.018,0.01,3.008,2.299,0.775,1.888,0.625,2.186,0.732
"736","sim_parBatHGherringGrid264","a1M1.25_sr0.8_diffM_rw15_hiPondM","oSOK_HS30-100_HR0.1","HG Herring","aggregate",1,100,0,1,0.592,0.208,0.102,0,0,NA,14,6.5,47.3,693.4,65.6,0,0,0,0.001,0.035,0.042,0.049,0.046,39.332,11.678,0.297,10.46,0.264,19.265,0.487
"737","sim_parBatHGherringGrid265","a1M1.25_sr0.8_diffM_rw15_hiPondM","NoFish","HG Herring","C/S",1,100,0,1,0.471,0.213,0.149,NA,0,NA,0,0,0,0,0,0,0,0,0.014,0.102,0.077,0.07,0.068,5.355,1.428,0.259,1.197,0.214,2.748,0.498
"738","sim_parBatHGherringGrid265","a1M1.25_sr0.8_diffM_rw15_hiPondM","NoFish","HG Herring","JP/S",1,100,0,1,0.483,0.178,0.11,NA,0,NA,0,0,0,0,0,0,0,0,0.003,0.047,0.031,0.06,0.054,30.969,7.949,0.254,7.375,0.235,14.51,0.463
"739","sim_parBatHGherringGrid265","a1M1.25_sr0.8_diffM_rw15_hiPondM","NoFish","HG Herring","Lou",1,100,0,1,0.887,0.668,0.543,NA,0,NA,0,0,0,0,0,0,0,0,0.055,0.267,0.052,0.019,0.01,3.008,2.299,0.775,1.888,0.625,2.196,0.735
"740","sim_parBatHGherringGrid265","a1M1.25_sr0.8_diffM_rw15_hiPondM","NoFish","HG Herring","aggregate",1,100,0,1,0.604,0.213,0.104,0,0,NA,0,0,0,0,0,0,0,0,0.001,0.035,0.044,0.049,0.047,39.332,11.675,0.297,10.46,0.264,19.454,0.492
"741","sim_parBatHGherringGrid266","a1M1.64_sr0.8_diffM_rw15_hiPondM","cSOK_HS30-100_HR0.1","HG Herring","C/S",1,100,0,1,0.207,0.065,0.041,NA,0.001,0.12,2,1,7.3,105.5,100.6,0,0,0,0.018,0.096,0.066,0.078,0.064,8.518,1.413,0.158,1.202,0.133,2.52,0.29
"742","sim_parBatHGherringGrid266","a1M1.64_sr0.8_diffM_rw15_hiPondM","cSOK_HS30-100_HR0.1","HG Herring","JP/S",1,100,0,1,0.186,0.037,0.021,NA,0.03,0.13,8,6.5,47.1,690.6,94.3,0,0,0,0.003,0.039,0.009,0.041,0.046,49.929,7.312,0.147,7.294,0.146,13.069,0.262
"743","sim_parBatHGherringGrid266","a1M1.64_sr0.8_diffM_rw15_hiPondM","cSOK_HS30-100_HR0.1","HG Herring","Lou",1,100,0,1,0.659,0.345,0.243,NA,0.003,0.13,7,1,7.3,106.6,100.8,0,0,0,0.067,0.302,0.026,0.022,0.017,4.842,2.392,0.481,1.902,0.383,2.33,0.476
"744","sim_parBatHGherringGrid266","a1M1.64_sr0.8_diffM_rw15_hiPondM","cSOK_HS30-100_HR0.1","HG Herring","aggregate",1,100,0,1,0.203,0.032,0.013,0,0.005,0.11,12.5,5.2,37.9,555,80.6,0,0,0,0.001,0.032,0.046,0.041,0.04,63.29,11.117,0.175,10.398,0.164,17.919,0.284
"745","sim_parBatHGherringGrid267","a1M1.64_sr0.8_diffM_rw15_hiPondM","SR_HS30-100_HR0.1","HG Herring","C/S",1,100,0,1,0.215,0.071,0.042,NA,0,NA,0,0,0,0,0,0,0,0,0.02,0.102,0.066,0.079,0.064,8.518,1.413,0.158,1.202,0.133,2.57,0.295
"746","sim_parBatHGherringGrid267","a1M1.64_sr0.8_diffM_rw15_hiPondM","SR_HS30-100_HR0.1","HG Herring","JP/S",1,100,0,1,0.151,0.026,0.013,NA,0.203,0.18,0,0,0,0,0,6,1172.3,119.1,0.002,0.029,0.011,0.035,0.04,49.929,7.184,0.145,7.294,0.146,11.967,0.241
"747","sim_parBatHGherringGrid267","a1M1.64_sr0.8_diffM_rw15_hiPondM","SR_HS30-100_HR0.1","HG Herring","Lou",1,100,0,1,0.679,0.362,0.259,NA,0,NA,0,0,0,0,0,0,0,0,0.072,0.315,0.031,0.026,0.021,4.842,2.392,0.481,1.902,0.383,2.416,0.494
"748","sim_parBatHGherringGrid267","a1M1.64_sr0.8_diffM_rw15_hiPondM","SR_HS30-100_HR0.1","HG Herring","aggregate",1,100,0,1,0.175,0.022,0.007,0.26,0.127,0.16,0,0,0,0,0,6,1172.3,119.1,0.001,0.025,0.043,0.039,0.036,63.29,10.989,0.173,10.398,0.164,16.953,0.269
"749","sim_parBatHGherringGrid268","a1M1.64_sr0.8_diffM_rw15_hiPondM","cSOK+SR_HS30-100_HR0.1","HG Herring","C/S",1,100,0,1,0.207,0.065,0.041,NA,0.001,0.12,2,1,7.3,105.5,100.6,0,0,0,0.018,0.096,0.066,0.078,0.064,8.518,1.413,0.158,1.202,0.133,2.52,0.29
"750","sim_parBatHGherringGrid268","a1M1.64_sr0.8_diffM_rw15_hiPondM","cSOK+SR_HS30-100_HR0.1","HG Herring","JP/S",1,100,0,1,0.154,0.028,0.014,NA,0.156,0.17,8,6.4,46.4,674.9,95,2,1193.1,138.3,0.002,0.029,0.009,0.036,0.041,49.929,7.312,0.147,7.294,0.146,12.101,0.244
"751","sim_parBatHGherringGrid268","a1M1.64_sr0.8_diffM_rw15_hiPondM","cSOK+SR_HS30-100_HR0.1","HG Herring","Lou",1,100,0,1,0.659,0.345,0.243,NA,0.003,0.13,7,1,7.3,106.6,100.8,0,0,0,0.067,0.302,0.026,0.022,0.017,4.842,2.392,0.481,1.902,0.383,2.33,0.476
"752","sim_parBatHGherringGrid268","a1M1.64_sr0.8_diffM_rw15_hiPondM","cSOK+SR_HS30-100_HR0.1","HG Herring","aggregate",1,100,0,1,0.177,0.021,0.007,0.16,0.109,0.15,12.5,5.1,37.4,546.1,80.7,2,1193.1,138.3,0.001,0.025,0.042,0.039,0.036,63.29,11.117,0.175,10.398,0.164,16.952,0.269
"753","sim_parBatHGherringGrid269","a1M1.64_sr0.8_diffM_rw15_hiPondM","oSOK_HS30-100_HR0.1","HG Herring","C/S",1,100,0,1,0.213,0.071,0.042,NA,0,NA,4,1,7.3,105.8,82,0,0,0,0.019,0.101,0.066,0.077,0.064,8.518,1.413,0.158,1.202,0.133,2.558,0.294
"754","sim_parBatHGherringGrid269","a1M1.64_sr0.8_diffM_rw15_hiPondM","oSOK_HS30-100_HR0.1","HG Herring","JP/S",1,100,0,1,0.205,0.043,0.021,NA,0,NA,9,7.8,56.8,827.8,83.1,0,0,0,0.003,0.048,0.012,0.044,0.05,49.929,7.751,0.156,7.294,0.146,13.661,0.274
"755","sim_parBatHGherringGrid269","a1M1.64_sr0.8_diffM_rw15_hiPondM","oSOK_HS30-100_HR0.1","HG Herring","Lou",1,100,0,1,0.678,0.356,0.257,NA,0,NA,8.5,1,7.3,106.8,88.9,0,0,0,0.071,0.313,0.03,0.026,0.021,4.842,2.392,0.481,1.902,0.383,2.403,0.491
"756","sim_parBatHGherringGrid269","a1M1.64_sr0.8_diffM_rw15_hiPondM","oSOK_HS30-100_HR0.1","HG Herring","aggregate",1,100,0,1,0.228,0.033,0.013,0,0,NA,13.5,6.2,45.2,659.1,72.2,0,0,0,0.001,0.037,0.048,0.046,0.043,63.29,11.556,0.182,10.398,0.164,18.622,0.295
"757","sim_parBatHGherringGrid27","a1M1.64_sr0.5_identM_rw15_loPondM","SR_HS30-100_HR0.1","HG Herring","C/S",1,100,0,1,0.037,0.006,0.003,NA,0,NA,0,0,0,0,0,0,0,0,0.017,0.088,-0.022,-0.001,0.006,18.554,1.422,0.076,1.282,0.069,1.896,0.095
"758","sim_parBatHGherringGrid27","a1M1.64_sr0.5_identM_rw15_loPondM","SR_HS30-100_HR0.1","HG Herring","JP/S",1,100,0,1,0,0,0,NA,0.117,0.17,0,0,0,0,0,2,622.3,100,0,0.001,-0.087,-0.045,-0.03,95.247,5.627,0.061,6.331,0.069,5.029,0.052
"759","sim_parBatHGherringGrid27","a1M1.64_sr0.5_identM_rw15_loPondM","SR_HS30-100_HR0.1","HG Herring","Lou",1,100,0,1,0.029,0.003,0.001,NA,0,NA,0,0,0,0,0,0,0,0,0.004,0.037,-0.002,0.004,0.01,8.865,0.628,0.068,0.507,0.055,0.851,0.093
"760","sim_parBatHGherringGrid27","a1M1.64_sr0.5_identM_rw15_loPondM","SR_HS30-100_HR0.1","HG Herring","aggregate",1,100,0,1,0,0,0,0.08,0.08,0.15,0,0,0,0,0,2,622.3,100,0,0.001,-0.048,-0.025,-0.008,122.666,7.677,0.064,8.12,0.067,7.776,0.062
"761","sim_parBatHGherringGrid270","a1M1.64_sr0.8_diffM_rw15_hiPondM","NoFish","HG Herring","C/S",1,100,0,1,0.215,0.071,0.042,NA,0,NA,0,0,0,0,0,0,0,0,0.02,0.102,0.066,0.079,0.064,8.518,1.413,0.158,1.202,0.133,2.57,0.295
"762","sim_parBatHGherringGrid270","a1M1.64_sr0.8_diffM_rw15_hiPondM","NoFish","HG Herring","JP/S",1,100,0,1,0.215,0.045,0.023,NA,0,NA,0,0,0,0,0,0,0,0,0.003,0.052,0.02,0.045,0.051,49.929,7.749,0.156,7.294,0.146,13.916,0.279
"763","sim_parBatHGherringGrid270","a1M1.64_sr0.8_diffM_rw15_hiPondM","NoFish","HG Herring","Lou",1,100,0,1,0.679,0.362,0.259,NA,0,NA,0,0,0,0,0,0,0,0,0.072,0.315,0.031,0.026,0.021,4.842,2.392,0.481,1.902,0.383,2.416,0.494
"764","sim_parBatHGherringGrid270","a1M1.64_sr0.8_diffM_rw15_hiPondM","NoFish","HG Herring","aggregate",1,100,0,1,0.237,0.035,0.014,0,0,NA,0,0,0,0,0,0,0,0,0.001,0.037,0.053,0.048,0.044,63.29,11.553,0.182,10.398,0.164,18.903,0.299
"765","sim_parBatHGherringGrid271","a1Mmean_sr0.67_identM_rw5_hiPondM","cSOK_HS30-100_HR0.1","HG Herring","C/S",1,100,0,1,0.884,0.655,0.542,NA,0.001,0.14,7,1,7.3,105.7,84.1,0,0,0,0.035,0.236,0.115,0.087,0.051,4.014,2.126,0.542,1.675,0.421,3.508,0.881
"766","sim_parBatHGherringGrid271","a1Mmean_sr0.67_identM_rw5_hiPondM","cSOK_HS30-100_HR0.1","HG Herring","JP/S",1,100,0,1,0.887,0.625,0.497,NA,0.027,0.12,10,6.6,48.1,699.9,84.2,0,0,0,0.003,0.062,0.085,0.084,0.055,17.841,7.896,0.446,7.396,0.42,14.352,0.813
"767","sim_parBatHGherringGrid271","a1Mmean_sr0.67_identM_rw5_hiPondM","cSOK_HS30-100_HR0.1","HG Herring","Lou",1,100,0,1,0.911,0.725,0.623,NA,0.007,0.12,5,1,7.3,106.3,122.8,0,0,0,0.025,0.169,0.095,0.067,0.056,1.923,1.097,0.568,0.874,0.452,1.916,1.014
"768","sim_parBatHGherringGrid271","a1Mmean_sr0.67_identM_rw5_hiPondM","cSOK_HS30-100_HR0.1","HG Herring","aggregate",1,100,0,1,0.941,0.709,0.559,0,0.003,0.12,13,6.3,45.9,668.4,72.2,0,0,0,0.003,0.056,0.109,0.081,0.052,23.778,11.119,0.47,9.945,0.422,19.776,0.837
"769","sim_parBatHGherringGrid272","a1Mmean_sr0.67_identM_rw5_hiPondM","SR_HS30-100_HR0.1","HG Herring","C/S",1,100,0,1,0.889,0.667,0.557,NA,0,NA,0,0,0,0,0,0,0,0,0.037,0.248,0.117,0.088,0.052,4.014,2.126,0.542,1.675,0.421,3.598,0.904
"770","sim_parBatHGherringGrid272","a1Mmean_sr0.67_identM_rw5_hiPondM","SR_HS30-100_HR0.1","HG Herring","JP/S",1,100,0,1,0.865,0.577,0.433,NA,0.247,0.18,0,0,0,0,0,8,1417.3,107.1,0.002,0.048,0.078,0.074,0.045,17.841,7.774,0.439,7.396,0.42,12.887,0.73
"771","sim_parBatHGherringGrid272","a1Mmean_sr0.67_identM_rw5_hiPondM","SR_HS30-100_HR0.1","HG Herring","Lou",1,100,0,1,0.915,0.747,0.647,NA,0,NA,0,0,0,0,0,0,0,0,0.029,0.185,0.1,0.073,0.058,1.923,1.097,0.568,0.874,0.452,2.001,1.059
"772","sim_parBatHGherringGrid272","a1Mmean_sr0.67_identM_rw5_hiPondM","SR_HS30-100_HR0.1","HG Herring","aggregate",1,100,0,1,0.937,0.689,0.518,0.34,0.159,0.15,0,0,0,0,0,8,1417.3,107.1,0.002,0.041,0.092,0.074,0.049,23.778,10.996,0.465,9.945,0.422,18.487,0.783
"773","sim_parBatHGherringGrid273","a1Mmean_sr0.67_identM_rw5_hiPondM","cSOK+SR_HS30-100_HR0.1","HG Herring","C/S",1,100,0,1,0.884,0.655,0.542,NA,0.001,0.14,7,1,7.3,105.7,84.1,0,0,0,0.035,0.236,0.115,0.087,0.051,4.014,2.126,0.542,1.675,0.421,3.508,0.881
"774","sim_parBatHGherringGrid273","a1Mmean_sr0.67_identM_rw5_hiPondM","cSOK+SR_HS30-100_HR0.1","HG Herring","JP/S",1,100,0,1,0.874,0.587,0.448,NA,0.203,0.17,10,6.6,47.6,692.8,79.4,4,1391.7,131.3,0.002,0.049,0.082,0.075,0.046,17.841,7.896,0.446,7.396,0.42,13.055,0.74
"775","sim_parBatHGherringGrid273","a1Mmean_sr0.67_identM_rw5_hiPondM","cSOK+SR_HS30-100_HR0.1","HG Herring","Lou",1,100,0,1,0.911,0.725,0.623,NA,0.007,0.12,5,1,7.3,106.3,122.8,0,0,0,0.025,0.169,0.095,0.067,0.056,1.923,1.097,0.568,0.874,0.452,1.916,1.014
"776","sim_parBatHGherringGrid273","a1Mmean_sr0.67_identM_rw5_hiPondM","cSOK+SR_HS30-100_HR0.1","HG Herring","aggregate",1,100,0,1,0.938,0.685,0.52,0.21,0.127,0.14,13,6.2,44.8,652.5,70.3,4,1391.7,131.3,0.002,0.041,0.099,0.074,0.049,23.778,11.119,0.47,9.945,0.422,18.479,0.783
"777","sim_parBatHGherringGrid274","a1Mmean_sr0.67_identM_rw5_hiPondM","oSOK_HS30-100_HR0.1","HG Herring","C/S",1,100,0,1,0.889,0.665,0.555,NA,0,NA,8,1,7.3,105.9,72,0,0,0,0.037,0.247,0.116,0.088,0.052,4.014,2.126,0.542,1.675,0.421,3.584,0.9
"778","sim_parBatHGherringGrid274","a1Mmean_sr0.67_identM_rw5_hiPondM","oSOK_HS30-100_HR0.1","HG Herring","JP/S",1,100,0,1,0.897,0.663,0.538,NA,0,NA,11,7.8,56.9,829,67.2,0,0,0,0.003,0.067,0.097,0.09,0.058,17.841,8.343,0.472,7.396,0.42,15.091,0.855
"779","sim_parBatHGherringGrid274","a1Mmean_sr0.67_identM_rw5_hiPondM","oSOK_HS30-100_HR0.1","HG Herring","Lou",1,100,0,1,0.914,0.746,0.643,NA,0,NA,7,1,7.3,106.4,100.4,0,0,0,0.029,0.185,0.099,0.072,0.058,1.923,1.097,0.568,0.874,0.452,1.99,1.053
"780","sim_parBatHGherringGrid274","a1Mmean_sr0.67_identM_rw5_hiPondM","oSOK_HS30-100_HR0.1","HG Herring","aggregate",1,100,0,1,0.945,0.748,0.597,0,0,NA,14,7.4,53.4,778.2,57.8,0,0,0,0.003,0.066,0.115,0.086,0.055,23.778,11.566,0.489,9.945,0.422,20.665,0.875
"781","sim_parBatHGherringGrid275","a1Mmean_sr0.67_identM_rw5_hiPondM","NoFish","HG Herring","C/S",1,100,0,1,0.889,0.667,0.557,NA,0,NA,0,0,0,0,0,0,0,0,0.037,0.248,0.117,0.088,0.052,4.014,2.126,0.542,1.675,0.421,3.598,0.904
"782","sim_parBatHGherringGrid275","a1Mmean_sr0.67_identM_rw5_hiPondM","NoFish","HG Herring","JP/S",1,100,0,1,0.902,0.669,0.549,NA,0,NA,0,0,0,0,0,0,0,0,0.004,0.069,0.1,0.091,0.06,17.841,8.343,0.472,7.396,0.42,15.261,0.864
"783","sim_parBatHGherringGrid275","a1Mmean_sr0.67_identM_rw5_hiPondM","NoFish","HG Herring","Lou",1,100,0,1,0.915,0.747,0.647,NA,0,NA,0,0,0,0,0,0,0,0,0.029,0.185,0.1,0.073,0.058,1.923,1.097,0.568,0.874,0.452,2.001,1.059
