"","simLabel","scenario","mp","species","stock","projObsErrMult","nGoodReps","medProbPDH_sp","pGoodReps","pBtGt.3B0","pBtGt.5B0","pBtGt.6B0","pBtGtB0","pCtGt650t","pUtGt.1HR","avgUtGt0.1HR","nYrsSOK","avgLicSOK","avgSOK_t","avgPonded_t","pondAAV","nYrsComm","avgCatch_t","catchAAV","pBtGtHistSB","pBtGt.5HistSB","growthRate6yrs","growthRate11yrs","growthRate16yrs","B0","B7585","BtMP","DtMP","BhistT","DhistT","BnT","DnT"
"1093","sim_parBatHGHerringGrid_Nov3_345","a1M1.64_sr0.5_diffM_rw5_hiPondM","NoFish","HG Herring","C/S",1,100,0,1,0.057,0.016,0.009,0,NA,0,NA,0,0,0,0,0,0,0,0,0.02,0.096,0.017,0.038,0.038,13.946,8.241,0.886,0.061,0.899,0.059,1.734,0.118
"1094","sim_parBatHGHerringGrid_Nov3_345","a1M1.64_sr0.5_diffM_rw5_hiPondM","NoFish","HG Herring","JP/S",1,100,0,1,0.028,0.005,0.001,0,NA,0,NA,0,0,0,0,0,0,0,0,0,0.013,-0.033,0.005,0.019,67.852,56.172,5.173,0.077,5.341,0.081,7.223,0.106
"1095","sim_parBatHGHerringGrid_Nov3_345","a1M1.64_sr0.5_diffM_rw5_hiPondM","NoFish","HG Herring","Lou",1,100,0,1,0.325,0.131,0.08,0.015,NA,0,NA,0,0,0,0,0,0,0,0,0.056,0.229,0.062,0.051,0.047,6.124,5.101,1.253,0.196,1.014,0.157,1.992,0.309
"1096","sim_parBatHGHerringGrid_Nov3_345","a1M1.64_sr0.5_diffM_rw5_hiPondM","NoFish","HG Herring","aggregate",1,100,0,1,0.019,0.002,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0.005,0.004,0.03,0.028,87.922,69.514,7.313,0.085,7.255,0.085,10.95,0.126
"1097","sim_parBatHGHerringGrid_Nov3_346","a1Mmean_sr0.8_diffM_rw5_hiPondM","cSOK_HS30-100_HR0.1","HG Herring","C/S",1,100,0,1,0.85,0.605,0.497,0.225,NA,0.001,0.11,2,1,7.3,105.2,133.7,0,0,0,0.031,0.221,0.149,0.103,0.074,3.331,7.254,1.621,0.484,1.225,0.364,2.857,0.853
"1098","sim_parBatHGHerringGrid_Nov3_346","a1Mmean_sr0.8_diffM_rw5_hiPondM","cSOK_HS30-100_HR0.1","HG Herring","JP/S",1,100,0,1,0.926,0.709,0.605,0.239,NA,0.012,0.12,4,6.3,45.5,659.3,130.3,0,0,0,0.004,0.084,0.103,0.09,0.05,15.843,47.389,8.22,0.516,7.268,0.451,14.192,0.9
"1099","sim_parBatHGHerringGrid_Nov3_346","a1Mmean_sr0.8_diffM_rw5_hiPondM","cSOK_HS30-100_HR0.1","HG Herring","Lou",1,100,0,1,0.981,0.889,0.819,0.498,NA,0.008,0.12,3.5,1,7.3,105.9,126.2,0,0,0,0.037,0.251,0.015,0.01,0.008,1.524,4.57,1.938,1.271,1.578,1.042,1.813,1.204
"1100","sim_parBatHGHerringGrid_Nov3_346","a1Mmean_sr0.8_diffM_rw5_hiPondM","cSOK_HS30-100_HR0.1","HG Herring","aggregate",1,100,0,1,0.978,0.809,0.675,0.231,0,0.001,0.11,8,4,28.7,417.8,113.7,0,0,0,0.001,0.077,0.092,0.075,0.048,20.698,59.213,11.779,0.567,10.072,0.482,18.862,0.913
"1101","sim_parBatHGHerringGrid_Nov3_347","a1Mmean_sr0.8_diffM_rw5_hiPondM","SR_HS30-100_HR0.1","HG Herring","C/S",1,100,0,1,0.851,0.607,0.503,0.234,NA,0,NA,0,0,0,0,0,0,0,0,0.034,0.223,0.152,0.104,0.074,3.331,7.254,1.621,0.484,1.225,0.364,2.889,0.863
"1102","sim_parBatHGHerringGrid_Nov3_347","a1Mmean_sr0.8_diffM_rw5_hiPondM","SR_HS30-100_HR0.1","HG Herring","JP/S",1,100,0,1,0.924,0.694,0.573,0.214,NA,0.081,0.18,0,0,0,0,0,3,1221,147,0.003,0.075,0.1,0.084,0.048,15.843,47.389,8.22,0.516,7.268,0.451,13.519,0.859
"1103","sim_parBatHGHerringGrid_Nov3_347","a1Mmean_sr0.8_diffM_rw5_hiPondM","SR_HS30-100_HR0.1","HG Herring","Lou",1,100,0,1,0.981,0.894,0.827,0.517,NA,0,NA,0,0,0,0,0,0,0,0,0.038,0.267,0.022,0.012,0.01,1.524,4.57,1.938,1.271,1.578,1.042,1.857,1.233
"1104","sim_parBatHGHerringGrid_Nov3_347","a1Mmean_sr0.8_diffM_rw5_hiPondM","SR_HS30-100_HR0.1","HG Herring","aggregate",1,100,0,1,0.978,0.803,0.66,0.217,0.15,0.066,0.16,0,0,0,0,0,3,1221,147,0.001,0.067,0.093,0.074,0.046,20.698,59.213,11.779,0.567,10.072,0.482,18.265,0.885
"1105","sim_parBatHGHerringGrid_Nov3_348","a1Mmean_sr0.8_diffM_rw5_hiPondM","cSOK+SR_HS30-100_HR0.1","HG Herring","C/S",1,100,0,1,0.85,0.605,0.497,0.225,NA,0.001,0.11,2,1,7.3,105.2,133.7,0,0,0,0.031,0.221,0.149,0.103,0.074,3.331,7.254,1.621,0.484,1.225,0.364,2.857,0.853
"1106","sim_parBatHGHerringGrid_Nov3_348","a1Mmean_sr0.8_diffM_rw5_hiPondM","cSOK+SR_HS30-100_HR0.1","HG Herring","JP/S",1,100,0,1,0.925,0.697,0.579,0.219,NA,0.091,0.18,4,6.1,44.4,640.7,128.8,1,1179.7,127.6,0.003,0.075,0.1,0.084,0.049,15.843,47.389,8.22,0.516,7.268,0.451,13.6,0.864
"1107","sim_parBatHGHerringGrid_Nov3_348","a1Mmean_sr0.8_diffM_rw5_hiPondM","cSOK+SR_HS30-100_HR0.1","HG Herring","Lou",1,100,0,1,0.981,0.889,0.819,0.498,NA,0.008,0.12,3.5,1,7.3,105.9,126.2,0,0,0,0.037,0.251,0.015,0.01,0.008,1.524,4.57,1.938,1.271,1.578,1.042,1.813,1.204
"1108","sim_parBatHGHerringGrid_Nov3_348","a1Mmean_sr0.8_diffM_rw5_hiPondM","cSOK+SR_HS30-100_HR0.1","HG Herring","aggregate",1,100,0,1,0.978,0.8,0.659,0.215,0.09,0.068,0.16,8,3.9,28.4,412.5,113.4,1,1179.7,127.6,0.001,0.069,0.091,0.074,0.045,20.698,59.213,11.779,0.567,10.072,0.482,18.27,0.885
"1109","sim_parBatHGHerringGrid_Nov3_349","a1Mmean_sr0.8_diffM_rw5_hiPondM","oSOK_HS30-100_HR0.1","HG Herring","C/S",1,100,0,1,0.85,0.607,0.503,0.233,NA,0.001,0.11,4,1,7.3,105.5,100.8,0,0,0,0.034,0.223,0.152,0.104,0.074,3.331,7.254,1.621,0.484,1.225,0.364,2.886,0.862
"1110","sim_parBatHGHerringGrid_Nov3_349","a1Mmean_sr0.8_diffM_rw5_hiPondM","oSOK_HS30-100_HR0.1","HG Herring","JP/S",1,100,0,1,0.928,0.718,0.611,0.253,NA,0.023,0.12,5,7.7,55.9,813.5,115.3,0,0,0,0.005,0.091,0.105,0.091,0.051,15.843,47.389,8.22,0.516,7.268,0.451,14.556,0.922
"1111","sim_parBatHGHerringGrid_Nov3_349","a1Mmean_sr0.8_diffM_rw5_hiPondM","oSOK_HS30-100_HR0.1","HG Herring","Lou",1,100,0,1,0.981,0.894,0.827,0.517,NA,0.023,0.12,5,1,7.3,106,117.3,0,0,0,0.038,0.267,0.022,0.012,0.01,1.524,4.57,1.938,1.271,1.578,1.042,1.854,1.231
"1112","sim_parBatHGHerringGrid_Nov3_349","a1Mmean_sr0.8_diffM_rw5_hiPondM","oSOK_HS30-100_HR0.1","HG Herring","aggregate",1,100,0,1,0.979,0.82,0.685,0.255,0,0.003,0.13,10,4.8,35.1,509,100.3,0,0,0,0.001,0.081,0.099,0.077,0.049,20.698,59.213,11.779,0.567,10.072,0.482,19.296,0.933
"1113","sim_parBatHGHerringGrid_Nov3_35","a1Mmean_sr0.8_identM_rw15_loPondM","NoFish","HG Herring","C/S",1,100,0,1,0.816,0.543,0.427,0.163,NA,0,NA,0,0,0,0,0,0,0,0,0.027,0.153,0.06,0.057,0.051,3.838,8.324,2.123,0.543,1.776,0.459,3.283,0.847
"1114","sim_parBatHGHerringGrid_Nov3_35","a1Mmean_sr0.8_identM_rw15_loPondM","NoFish","HG Herring","JP/S",1,100,0,1,0.869,0.543,0.406,0.136,NA,0,NA,0,0,0,0,0,0,0,0,0.001,0.039,0.047,0.063,0.046,17.925,52.423,8.64,0.487,7.778,0.439,14.318,0.801
"1115","sim_parBatHGHerringGrid_Nov3_35","a1Mmean_sr0.8_identM_rw15_loPondM","NoFish","HG Herring","Lou",1,100,0,1,0.899,0.688,0.572,0.223,NA,0,NA,0,0,0,0,0,0,0,0,0.015,0.123,0.059,0.05,0.054,1.903,5.009,1.176,0.619,0.956,0.498,1.943,1.025
"1116","sim_parBatHGHerringGrid_Nov3_35","a1Mmean_sr0.8_identM_rw15_loPondM","NoFish","HG Herring","aggregate",1,100,0,1,0.923,0.614,0.456,0.122,0,0,NA,0,0,0,0,0,0,0,0,0.001,0.037,0.056,0.054,0.047,23.666,65.757,11.938,0.506,10.51,0.448,19.544,0.828
"1117","sim_parBatHGHerringGrid_Nov3_350","a1Mmean_sr0.8_diffM_rw5_hiPondM","NoFish","HG Herring","C/S",1,100,0,1,0.851,0.607,0.503,0.234,NA,0,NA,0,0,0,0,0,0,0,0,0.034,0.223,0.152,0.104,0.074,3.331,7.254,1.621,0.484,1.225,0.364,2.889,0.863
"1118","sim_parBatHGHerringGrid_Nov3_350","a1Mmean_sr0.8_diffM_rw5_hiPondM","NoFish","HG Herring","JP/S",1,100,0,1,0.928,0.718,0.612,0.254,NA,0,NA,0,0,0,0,0,0,0,0,0.005,0.091,0.105,0.091,0.052,15.843,47.389,8.22,0.516,7.268,0.451,14.59,0.924
"1119","sim_parBatHGHerringGrid_Nov3_350","a1Mmean_sr0.8_diffM_rw5_hiPondM","NoFish","HG Herring","Lou",1,100,0,1,0.981,0.894,0.827,0.517,NA,0,NA,0,0,0,0,0,0,0,0,0.038,0.267,0.022,0.012,0.01,1.524,4.57,1.938,1.271,1.578,1.042,1.857,1.233
"1120","sim_parBatHGHerringGrid_Nov3_350","a1Mmean_sr0.8_diffM_rw5_hiPondM","NoFish","HG Herring","aggregate",1,100,0,1,0.979,0.82,0.687,0.255,0,0,NA,0,0,0,0,0,0,0,0,0.001,0.081,0.099,0.077,0.05,20.698,59.213,11.779,0.567,10.072,0.482,19.336,0.935
"1121","sim_parBatHGHerringGrid_Nov3_351","a1M1.25_sr0.8_diffM_rw5_hiPondM","cSOK_HS30-100_HR0.1","HG Herring","C/S",1,100,0,1,0.642,0.348,0.244,0.064,NA,0.001,0.11,2,1,7.3,105.3,134.1,0,0,0,0.023,0.173,0.156,0.105,0.07,5.292,8.111,1.443,0.272,1.159,0.217,2.955,0.553
"1122","sim_parBatHGHerringGrid_Nov3_351","a1M1.25_sr0.8_diffM_rw5_hiPondM","cSOK_HS30-100_HR0.1","HG Herring","JP/S",1,100,0,1,0.647,0.286,0.194,0.037,NA,0.011,0.12,5,6.3,46,665.9,129.6,0,0,0,0.01,0.085,0.111,0.091,0.055,31.334,52.453,8.375,0.268,7.368,0.239,16.055,0.504
"1123","sim_parBatHGHerringGrid_Nov3_351","a1M1.25_sr0.8_diffM_rw5_hiPondM","cSOK_HS30-100_HR0.1","HG Herring","Lou",1,100,0,1,0.902,0.62,0.505,0.195,NA,0.008,0.11,4,1,7.3,106.3,121.7,0,0,0,0.057,0.272,0.019,0.004,0.01,3.015,5.76,2.516,0.809,2.07,0.664,2.24,0.724
"1124","sim_parBatHGHerringGrid_Nov3_351","a1M1.25_sr0.8_diffM_rw5_hiPondM","cSOK_HS30-100_HR0.1","HG Herring","aggregate",1,100,0,1,0.775,0.329,0.193,0.026,0,0.001,0.1,9,4.2,30.4,439.9,111.4,0,0,0,0.007,0.067,0.1,0.079,0.048,39.64,66.324,12.334,0.311,10.597,0.269,21.251,0.532
"1125","sim_parBatHGHerringGrid_Nov3_352","a1M1.25_sr0.8_diffM_rw5_hiPondM","SR_HS30-100_HR0.1","HG Herring","C/S",1,100,0,1,0.647,0.357,0.25,0.065,NA,0,NA,0,0,0,0,0,0,0,0,0.023,0.176,0.158,0.106,0.072,5.292,8.111,1.443,0.272,1.159,0.217,2.985,0.558
"1126","sim_parBatHGHerringGrid_Nov3_352","a1M1.25_sr0.8_diffM_rw5_hiPondM","SR_HS30-100_HR0.1","HG Herring","JP/S",1,100,0,1,0.62,0.254,0.169,0.027,NA,0.089,0.18,0,0,0,0,0,3.5,1363.3,143.6,0.007,0.069,0.104,0.086,0.052,31.334,52.453,8.375,0.268,7.368,0.239,15.221,0.479
"1127","sim_parBatHGHerringGrid_Nov3_352","a1M1.25_sr0.8_diffM_rw5_hiPondM","SR_HS30-100_HR0.1","HG Herring","Lou",1,100,0,1,0.911,0.637,0.522,0.208,NA,0,NA,0,0,0,0,0,0,0,0,0.058,0.281,0.027,0.009,0.013,3.015,5.76,2.516,0.809,2.07,0.664,2.294,0.741
"1128","sim_parBatHGHerringGrid_Nov3_352","a1M1.25_sr0.8_diffM_rw5_hiPondM","SR_HS30-100_HR0.1","HG Herring","aggregate",1,100,0,1,0.768,0.305,0.171,0.019,0.17,0.069,0.17,0,0,0,0,0,3.5,1363.3,143.6,0.005,0.055,0.096,0.073,0.048,39.64,66.324,12.334,0.311,10.597,0.269,20.5,0.514
"1129","sim_parBatHGHerringGrid_Nov3_353","a1M1.25_sr0.8_diffM_rw5_hiPondM","cSOK+SR_HS30-100_HR0.1","HG Herring","C/S",1,100,0,1,0.642,0.348,0.244,0.064,NA,0.001,0.11,2,1,7.3,105.3,134.1,0,0,0,0.023,0.173,0.156,0.105,0.07,5.292,8.111,1.443,0.272,1.159,0.217,2.955,0.553
"1130","sim_parBatHGHerringGrid_Nov3_353","a1M1.25_sr0.8_diffM_rw5_hiPondM","cSOK+SR_HS30-100_HR0.1","HG Herring","JP/S",1,100,0,1,0.625,0.256,0.173,0.027,NA,0.093,0.19,5,6.2,44.9,652.6,128.3,1,1173.2,152.6,0.007,0.072,0.104,0.088,0.053,31.334,52.453,8.375,0.268,7.368,0.239,15.319,0.482
"1131","sim_parBatHGHerringGrid_Nov3_353","a1M1.25_sr0.8_diffM_rw5_hiPondM","cSOK+SR_HS30-100_HR0.1","HG Herring","Lou",1,100,0,1,0.902,0.62,0.505,0.195,NA,0.008,0.11,4,1,7.3,106.3,121.7,0,0,0,0.057,0.272,0.019,0.004,0.01,3.015,5.76,2.516,0.809,2.07,0.664,2.24,0.724
"1132","sim_parBatHGHerringGrid_Nov3_353","a1M1.25_sr0.8_diffM_rw5_hiPondM","cSOK+SR_HS30-100_HR0.1","HG Herring","aggregate",1,100,0,1,0.765,0.303,0.172,0.019,0.1,0.074,0.17,9,4.2,30.6,442.1,114.4,1,1173.2,152.6,0.005,0.055,0.099,0.073,0.047,39.64,66.324,12.334,0.311,10.597,0.269,20.514,0.514
"1133","sim_parBatHGHerringGrid_Nov3_354","a1M1.25_sr0.8_diffM_rw5_hiPondM","oSOK_HS30-100_HR0.1","HG Herring","C/S",1,100,0,1,0.647,0.356,0.248,0.065,NA,0.003,0.11,3,1,7.3,105.5,119.1,0,0,0,0.023,0.175,0.158,0.106,0.072,5.292,8.111,1.443,0.272,1.159,0.217,2.981,0.557
"1134","sim_parBatHGHerringGrid_Nov3_354","a1M1.25_sr0.8_diffM_rw5_hiPondM","oSOK_HS30-100_HR0.1","HG Herring","JP/S",1,100,0,1,0.654,0.307,0.203,0.041,NA,0.03,0.11,6,7.6,54.9,796,116,0,0,0,0.011,0.091,0.112,0.093,0.057,31.334,52.453,8.375,0.268,7.368,0.239,16.456,0.517
"1135","sim_parBatHGHerringGrid_Nov3_354","a1M1.25_sr0.8_diffM_rw5_hiPondM","oSOK_HS30-100_HR0.1","HG Herring","Lou",1,100,0,1,0.909,0.637,0.521,0.207,NA,0.023,0.12,6,1,7.3,106.6,115.1,0,0,0,0.057,0.281,0.026,0.009,0.013,3.015,5.76,2.516,0.809,2.07,0.664,2.288,0.739
"1136","sim_parBatHGHerringGrid_Nov3_354","a1M1.25_sr0.8_diffM_rw5_hiPondM","oSOK_HS30-100_HR0.1","HG Herring","aggregate",1,100,0,1,0.79,0.356,0.204,0.029,0,0.005,0.11,10,5.2,37.5,543.9,100.2,0,0,0,0.007,0.071,0.101,0.083,0.05,39.64,66.324,12.334,0.311,10.597,0.269,21.724,0.544
"1137","sim_parBatHGHerringGrid_Nov3_355","a1M1.25_sr0.8_diffM_rw5_hiPondM","NoFish","HG Herring","C/S",1,100,0,1,0.647,0.357,0.25,0.065,NA,0,NA,0,0,0,0,0,0,0,0,0.023,0.176,0.158,0.106,0.072,5.292,8.111,1.443,0.272,1.159,0.217,2.985,0.558
"1138","sim_parBatHGHerringGrid_Nov3_355","a1M1.25_sr0.8_diffM_rw5_hiPondM","NoFish","HG Herring","JP/S",1,100,0,1,0.655,0.308,0.203,0.042,NA,0,NA,0,0,0,0,0,0,0,0,0.011,0.091,0.112,0.094,0.057,31.334,52.453,8.375,0.268,7.368,0.239,16.525,0.519
"1139","sim_parBatHGHerringGrid_Nov3_355","a1M1.25_sr0.8_diffM_rw5_hiPondM","NoFish","HG Herring","Lou",1,100,0,1,0.911,0.637,0.522,0.208,NA,0,NA,0,0,0,0,0,0,0,0,0.058,0.281,0.027,0.009,0.013,3.015,5.76,2.516,0.809,2.07,0.664,2.294,0.741
"1140","sim_parBatHGHerringGrid_Nov3_355","a1M1.25_sr0.8_diffM_rw5_hiPondM","NoFish","HG Herring","aggregate",1,100,0,1,0.79,0.357,0.206,0.029,0,0,NA,0,0,0,0,0,0,0,0,0.008,0.071,0.101,0.083,0.05,39.64,66.324,12.334,0.311,10.597,0.269,21.805,0.546
"1141","sim_parBatHGHerringGrid_Nov3_356","a1M1.64_sr0.8_diffM_rw5_hiPondM","cSOK_HS30-100_HR0.1","HG Herring","C/S",1,100,0,1,0.343,0.138,0.089,0.012,NA,0.001,0.11,2.5,1,7.3,105.3,116.2,0,0,0,0.027,0.176,0.153,0.12,0.079,8.609,8.386,1.528,0.172,1.165,0.133,3.091,0.351
"1142","sim_parBatHGHerringGrid_Nov3_356","a1M1.64_sr0.8_diffM_rw5_hiPondM","cSOK_HS30-100_HR0.1","HG Herring","JP/S",1,100,0,1,0.304,0.079,0.044,0.003,NA,0.011,0.12,4,6.4,46.2,670.7,117.5,0,0,0,0.013,0.089,0.097,0.096,0.06,48.361,54.103,7.79,0.16,6.896,0.143,15.303,0.314
"1143","sim_parBatHGHerringGrid_Nov3_356","a1M1.64_sr0.8_diffM_rw5_hiPondM","cSOK_HS30-100_HR0.1","HG Herring","Lou",1,100,0,1,0.654,0.347,0.26,0.061,NA,0.009,0.12,5,1,7.3,106.3,101.4,0,0,0,0.068,0.303,0.022,0.02,0.018,4.836,5.925,2.544,0.508,2.086,0.41,2.286,0.459
"1144","sim_parBatHGHerringGrid_Nov3_356","a1M1.64_sr0.8_diffM_rw5_hiPondM","cSOK_HS30-100_HR0.1","HG Herring","aggregate",1,100,0,1,0.371,0.071,0.032,0.001,0,0,NA,9,4,29,422.9,105.4,0,0,0,0.006,0.073,0.098,0.076,0.053,61.806,68.414,11.862,0.191,10.148,0.165,20.68,0.334
"1145","sim_parBatHGHerringGrid_Nov3_357","a1M1.64_sr0.8_diffM_rw5_hiPondM","SR_HS30-100_HR0.1","HG Herring","C/S",1,100,0,1,0.349,0.143,0.091,0.013,NA,0,NA,0,0,0,0,0,0,0,0,0.027,0.18,0.154,0.123,0.08,8.609,8.386,1.528,0.172,1.165,0.133,3.128,0.355
"1146","sim_parBatHGHerringGrid_Nov3_357","a1M1.64_sr0.8_diffM_rw5_hiPondM","SR_HS30-100_HR0.1","HG Herring","JP/S",1,100,0,1,0.265,0.065,0.035,0.001,NA,0.09,0.17,0,0,0,0,0,2,1428,137.1,0.007,0.073,0.094,0.087,0.056,48.361,54.103,7.79,0.16,6.896,0.143,14.383,0.297
"1147","sim_parBatHGHerringGrid_Nov3_357","a1M1.64_sr0.8_diffM_rw5_hiPondM","SR_HS30-100_HR0.1","HG Herring","Lou",1,100,0,1,0.664,0.365,0.275,0.065,NA,0,NA,0,0,0,0,0,0,0,0,0.071,0.315,0.023,0.021,0.019,4.836,5.925,2.544,0.508,2.086,0.41,2.351,0.472
"1148","sim_parBatHGHerringGrid_Nov3_357","a1M1.64_sr0.8_diffM_rw5_hiPondM","SR_HS30-100_HR0.1","HG Herring","aggregate",1,100,0,1,0.345,0.058,0.025,0,0.17,0.067,0.16,0,0,0,0,0,2,1428,137.1,0.003,0.059,0.092,0.069,0.051,61.806,68.414,11.862,0.191,10.148,0.165,19.862,0.322
"1149","sim_parBatHGHerringGrid_Nov3_358","a1M1.64_sr0.8_diffM_rw5_hiPondM","cSOK+SR_HS30-100_HR0.1","HG Herring","C/S",1,100,0,1,0.343,0.138,0.089,0.012,NA,0.001,0.11,2.5,1,7.3,105.3,116.2,0,0,0,0.027,0.176,0.153,0.12,0.079,8.609,8.386,1.528,0.172,1.165,0.133,3.091,0.351
"1150","sim_parBatHGHerringGrid_Nov3_358","a1M1.64_sr0.8_diffM_rw5_hiPondM","cSOK+SR_HS30-100_HR0.1","HG Herring","JP/S",1,100,0,1,0.269,0.065,0.035,0.001,NA,0.092,0.18,4,6.2,45.2,653.4,120.7,1,1077.1,127.8,0.007,0.074,0.095,0.089,0.056,48.361,54.103,7.79,0.16,6.896,0.143,14.473,0.299
"1151","sim_parBatHGHerringGrid_Nov3_358","a1M1.64_sr0.8_diffM_rw5_hiPondM","cSOK+SR_HS30-100_HR0.1","HG Herring","Lou",1,100,0,1,0.654,0.347,0.26,0.061,NA,0.009,0.12,5,1,7.3,106.3,101.4,0,0,0,0.068,0.303,0.022,0.02,0.018,4.836,5.925,2.544,0.508,2.086,0.41,2.286,0.459
"1152","sim_parBatHGHerringGrid_Nov3_358","a1M1.64_sr0.8_diffM_rw5_hiPondM","cSOK+SR_HS30-100_HR0.1","HG Herring","aggregate",1,100,0,1,0.339,0.057,0.025,0,0.1,0.075,0.16,9,3.8,27.8,403.1,107.2,1,1077.1,127.8,0.003,0.059,0.092,0.07,0.051,61.806,68.414,11.862,0.191,10.148,0.165,19.849,0.321
"1153","sim_parBatHGHerringGrid_Nov3_359","a1M1.64_sr0.8_diffM_rw5_hiPondM","oSOK_HS30-100_HR0.1","HG Herring","C/S",1,100,0,1,0.347,0.143,0.091,0.013,NA,0.001,0.11,4,1,7.3,105.5,100.7,0,0,0,0.027,0.179,0.154,0.122,0.08,8.609,8.386,1.528,0.172,1.165,0.133,3.121,0.354
"1154","sim_parBatHGHerringGrid_Nov3_359","a1M1.64_sr0.8_diffM_rw5_hiPondM","oSOK_HS30-100_HR0.1","HG Herring","JP/S",1,100,0,1,0.321,0.085,0.046,0.003,NA,0.021,0.12,5,7.7,55.8,809.8,112.4,0,0,0,0.013,0.097,0.097,0.099,0.062,48.361,54.103,7.79,0.16,6.896,0.143,15.692,0.322
"1155","sim_parBatHGHerringGrid_Nov3_359","a1M1.64_sr0.8_diffM_rw5_hiPondM","oSOK_HS30-100_HR0.1","HG Herring","Lou",1,100,0,1,0.663,0.363,0.273,0.065,NA,0.018,0.12,6,1,7.3,106.5,100.8,0,0,0,0.071,0.313,0.022,0.021,0.019,4.836,5.925,2.544,0.508,2.086,0.41,2.341,0.47
"1156","sim_parBatHGHerringGrid_Nov3_359","a1M1.64_sr0.8_diffM_rw5_hiPondM","oSOK_HS30-100_HR0.1","HG Herring","aggregate",1,100,0,1,0.39,0.079,0.033,0.001,0,0.003,0.11,11,4.7,33.8,490.5,101.8,0,0,0,0.007,0.078,0.1,0.08,0.055,61.806,68.414,11.862,0.191,10.148,0.165,21.155,0.341
"1157","sim_parBatHGHerringGrid_Nov3_36","a1M1.25_sr0.8_identM_rw15_loPondM","cSOK_HS30-100_HR0.1","HG Herring","C/S",1,100,0,1,0.505,0.201,0.127,0.028,NA,0.001,0.12,2,1,7.3,105.2,122.7,0,0,0,0.022,0.125,0.049,0.048,0.046,6.29,8.232,1.862,0.288,1.551,0.243,3.049,0.485
"1158","sim_parBatHGHerringGrid_Nov3_36","a1M1.25_sr0.8_identM_rw15_loPondM","cSOK_HS30-100_HR0.1","HG Herring","JP/S",1,100,0,1,0.435,0.145,0.09,0.013,NA,0.019,0.11,3,5.8,42.4,616.7,127.3,0,0,0,0.003,0.045,0.038,0.064,0.047,32.861,53.444,8.268,0.25,7.395,0.228,13.724,0.42
"1159","sim_parBatHGHerringGrid_Nov3_36","a1M1.25_sr0.8_identM_rw15_loPondM","cSOK_HS30-100_HR0.1","HG Herring","Lou",1,100,0,1,0.531,0.207,0.138,0.027,NA,0.011,0.11,2,1,7.3,105.9,133.5,0,0,0,0.013,0.155,0.05,0.05,0.051,3.753,4.858,1.091,0.287,0.88,0.233,1.838,0.494
"1160","sim_parBatHGHerringGrid_Nov3_36","a1M1.25_sr0.8_identM_rw15_loPondM","cSOK_HS30-100_HR0.1","HG Herring","aggregate",1,100,0,1,0.5,0.136,0.071,0.008,0,0.002,0.11,6.5,3.8,27.4,399.2,128.3,0,0,0,0,0.033,0.044,0.059,0.046,42.903,66.534,11.221,0.261,9.826,0.232,18.611,0.434
"1161","sim_parBatHGHerringGrid_Nov3_360","a1M1.64_sr0.8_diffM_rw5_hiPondM","NoFish","HG Herring","C/S",1,100,0,1,0.349,0.143,0.091,0.013,NA,0,NA,0,0,0,0,0,0,0,0,0.027,0.18,0.154,0.123,0.08,8.609,8.386,1.528,0.172,1.165,0.133,3.128,0.355
"1162","sim_parBatHGHerringGrid_Nov3_360","a1M1.64_sr0.8_diffM_rw5_hiPondM","NoFish","HG Herring","JP/S",1,100,0,1,0.322,0.087,0.046,0.003,NA,0,NA,0,0,0,0,0,0,0,0,0.013,0.098,0.097,0.099,0.062,48.361,54.103,7.79,0.16,6.896,0.143,15.781,0.324
"1163","sim_parBatHGHerringGrid_Nov3_360","a1M1.64_sr0.8_diffM_rw5_hiPondM","NoFish","HG Herring","Lou",1,100,0,1,0.664,0.365,0.275,0.065,NA,0,NA,0,0,0,0,0,0,0,0,0.071,0.315,0.023,0.021,0.019,4.836,5.925,2.544,0.508,2.086,0.41,2.351,0.472
"1164","sim_parBatHGHerringGrid_Nov3_360","a1M1.64_sr0.8_diffM_rw5_hiPondM","NoFish","HG Herring","aggregate",1,100,0,1,0.392,0.08,0.034,0.001,0,0,NA,0,0,0,0,0,0,0,0,0.007,0.079,0.101,0.081,0.055,61.806,68.414,11.862,0.191,10.148,0.165,21.26,0.343
"1165","sim_parBatHGHerringGrid_Nov3_37","a1M1.25_sr0.8_identM_rw15_loPondM","SR_HS30-100_HR0.1","HG Herring","C/S",1,100,0,1,0.508,0.202,0.127,0.028,NA,0,NA,0,0,0,0,0,0,0,0,0.022,0.126,0.05,0.048,0.046,6.29,8.232,1.862,0.288,1.551,0.243,3.064,0.487
"1166","sim_parBatHGHerringGrid_Nov3_37","a1M1.25_sr0.8_identM_rw15_loPondM","SR_HS30-100_HR0.1","HG Herring","JP/S",1,100,0,1,0.413,0.126,0.077,0.011,NA,0.061,0.18,0,0,0,0,0,2,940.2,147.6,0.002,0.036,0.038,0.062,0.042,32.861,53.444,8.268,0.25,7.395,0.228,13.017,0.399
"1167","sim_parBatHGHerringGrid_Nov3_37","a1M1.25_sr0.8_identM_rw15_loPondM","SR_HS30-100_HR0.1","HG Herring","Lou",1,100,0,1,0.539,0.212,0.14,0.028,NA,0,NA,0,0,0,0,0,0,0,0,0.013,0.157,0.05,0.051,0.051,3.753,4.858,1.091,0.287,0.88,0.233,1.859,0.499
